SKU_ID,Product_Name,Category,Pack_Size_g_ml,MRP,Selling_Price,Current_Inventory,Days_Until_Expiry,Days_In_Warehouse,Sales_Last_7_Days,Sales_Last_30_Days,Storage_Space_Used_Liters,Was_Discounted,Discount_Percentage,Sold_Before_Expiry,Seasonal_Demand_Flag
19b5db90,Sensodyne Toothpaste,Personal Care,5000,794.88,574.46,117,999,99,85,113,7703.97,False,0.0,True,True
39de66f8,Daawat Brown Rice,Staples & Dry Goods,1500,344.57,292.2,684,27,40,567,722,36434.05,False,0.0,True,True
dace34b0,Balaji Wafers,Snacks & Packaged Foods,1500,68.75,66.28,372,25,43,126,334,10862.14,False,0.0,True,False
be289c29,Govardhan Ghee,Dairy & Eggs,500,301.12,216.61,387,27,61,301,637,2717.54,True,32.45,True,False
f2770580,Exo Dishwash Liquid,Home Cleaning,500,466.87,311.65,138,999,47,101,193,2101.34,True,7.4,True,True
64c91122,Tata Sampann Moong Dal,Staples & Dry Goods,2000,827.23,708.1,293,11,113,42,176,20545.85,True,15.73,True,True
f3ef0308,Lizol Surface Cleaner,Home Cleaning,1500,617.5,510.44,318,999,96,317,334,10648.74,False,0.0,True,True
4a18fed7,Colgate Toothpaste,Personal Care,100,860.18,751.8,513,999,101,269,576,1954.04,False,0.0,True,True
bb139c21,Pril Liquid,Home Cleaning,2000,534.98,531.89,244,999,63,112,280,13071.24,True,34.47,True,True
b3f34551,Heritage Paneer,Dairy & Eggs,100,273.37,224.81,48,19,46,6,24,103.87,True,36.82,True,True
c1445c8f,NestFresh Eggs,Dairy & Eggs,1000,145.79,128.04,782,22,27,735,739,20748.66,False,0.0,True,True
d669e9ed,Tata Sampann Moong Dal,Staples & Dry Goods,200,32.75,21.8,248,18,90,30,107,962.58,True,35.51,True,False
04b61dad,Bingo Chips,Snacks & Packaged Foods,100,466.57,341.32,122,1,95,103,122,459.9,False,0.0,True,False
68f180ce,Clinic Plus Conditioner,Personal Care,200,345.46,324.16,198,999,70,100,127,1531.17,False,0.0,True,False
33a5c78c,Haldiram's Bhujia,Snacks & Packaged Foods,2000,15.96,15.32,641,4,2,381,382,24550.91,False,0.0,True,True
d1f610ce,Tupperware Container,Plasticware & Storage,2000,737.09,615.4,765,999,6,240,939,46834.58,True,8.28,True,True
1bf6fcb1,Heritage Paneer,Dairy & Eggs,200,367.07,244.81,262,30,10,37,240,1897.24,True,6.85,True,False
fb9ad3b9,Nestle Cerelac,Baby & Kids,1500,666.43,618.3,615,4,67,178,775,14508.1,True,38.96,False,True
88e2e0c8,Pigeon Feeding Bottle,Baby & Kids,500,130.5,104.76,549,21,117,26,284,4755.67,True,23.24,True,True
821886cc,Lifebuoy Handwash,Personal Care,500,797.93,793.63,318,999,12,226,422,5598.67,False,0.0,True,False
80059a96,Paper Boat Jaljeera,Beverages,1500,464.05,420.5,450,2,30,35,362,22564.85,True,23.7,True,True
84cfc06e,Kurkure Chilli Chatka,Snacks & Packaged Foods,2000,319.45,224.61,708,25,23,681,1057,53961.35,True,21.2,True,False
2bd108cf,Tide Detergent,Home Cleaning,1500,745.81,657.15,274,999,29,112,335,14229.2,False,0.0,True,False
f319c422,Patanjali Soap,Personal Care,200,231.54,160.02,249,999,61,138,200,1983.24,False,0.0,True,True
f52890f9,Frooti Mango Drink,Beverages,1000,388.75,346.53,21,8,29,21,22,442.49,False,0.0,True,True
dad903bf,Saffola Oats,Staples & Dry Goods,50,1165.46,911.27,11,29,61,11,11,13.05,False,0.0,True,False
ef51def6,Sunfeast Dark Fantasy,Snacks & Packaged Foods,200,930.26,703.97,366,14,45,319,598,1036.58,True,12.33,True,True
4552c481,Dettol Soap,Personal Care,50,572.67,471.0,18,999,88,14,19,10.21,False,0.0,True,False
4b263c3a,Lay's Salted,Snacks & Packaged Foods,200,432.06,288.56,700,4,13,613,631,1904.89,True,32.65,False,True
1186a786,Colgate Toothpaste,Personal Care,2000,722.94,559.78,111,999,30,66,128,8647.59,False,0.0,True,False
f928e9f5,Amul Kool Kesar,Beverages,50,1130.46,972.82,146,23,83,116,214,145.31,True,37.29,True,False
7f7ee435,Rin Detergent Powder,Home Cleaning,5000,698.87,638.32,582,999,32,180,489,44366.92,False,0.0,True,True
17a39be1,Lizol Surface Cleaner,Home Cleaning,100,927.21,669.51,364,999,49,143,199,845.49,True,18.26,True,True
a5fc9a4e,Cello Plastic Tray,Plasticware & Storage,500,309.33,268.02,513,999,44,471,893,5217.57,False,0.0,True,False
14a9e3c2,Cello Plastic Tray,Plasticware & Storage,1500,578.39,563.19,644,999,57,359,649,16591.89,False,0.0,True,True
285e1a6d,Prince Storage Box,Plasticware & Storage,1000,1043.75,851.82,529,999,16,149,545,19547.23,True,16.54,True,True
6406b2ef,Heritage Paneer,Dairy & Eggs,2000,891.82,631.8,351,26,18,76,207,16547.0,False,0.0,True,True
ab21cc49,Fortune Biryani Rice,Staples & Dry Goods,2000,296.21,226.09,428,26,26,426,772,18488.91,True,6.34,True,True
6baeff7f,Cello Water Bottle,Plasticware & Storage,500,644.78,585.3,288,999,41,244,282,2668.16,False,0.0,True,True
7cc87859,Bingo Chips,Snacks & Packaged Foods,1000,710.17,550.47,218,4,92,132,307,8685.1,False,0.0,True,True
67b2926c,Pampers Diapers,Baby & Kids,2000,123.44,115.64,417,1,6,0,140,24772.92,False,0.0,False,False
ec7e652b,Aavin Butter,Dairy & Eggs,100,242.88,172.95,689,1,64,477,558,1978.99,True,28.42,True,False
459f5379,Sensodyne Toothpaste,Personal Care,500,864.72,627.93,47,999,53,6,42,457.26,False,0.0,True,True
bf7d24c3,NestFresh Eggs,Dairy & Eggs,1000,66.66,58.76,296,14,86,253,381,7646.9,True,7.32,True,True
7f811f2e,Huggies Wipes,Baby & Kids,50,79.14,52.21,148,27,112,60,182,107.18,True,20.61,True,False
6715c759,Himalaya Face Wash,Personal Care,500,291.82,237.4,144,999,107,53,197,1350.23,True,26.75,True,False
c62040f9,Paper Boat Jaljeera,Beverages,2000,733.32,540.45,300,22,100,140,300,6773.63,True,31.43,True,True
fc205bfc,Paper Boat Jaljeera,Beverages,500,138.1,135.27,137,5,77,91,160,1327.49,True,32.59,True,True
ebefa9ec,Unibic Cookies,Snacks & Packaged Foods,100,874.93,624.11,618,14,110,60,121,2444.19,False,0.0,True,True
d618db8b,Sunfeast Dark Fantasy,Snacks & Packaged Foods,50,194.58,139.36,321,18,39,71,379,534.77,True,38.23,True,True
41c16530,Sebamed Baby Soap,Baby & Kids,200,43.38,34.68,284,26,93,72,225,1910.55,False,0.0,True,False
7b0dc027,Pigeon Feeding Bottle,Baby & Kids,1000,584.44,396.13,570,5,75,151,476,12047.65,False,0.0,False,True
aade400d,Rajdhani Sooji,Staples & Dry Goods,200,207.48,187.48,459,29,87,394,828,3056.53,True,9.38,True,True
65bcd19e,Fortune Biryani Rice,Staples & Dry Goods,5000,372.0,256.73,375,11,46,241,465,48310.71,False,0.0,True,False
06a67d6f,Pigeon Plastic Jug,Plasticware & Storage,200,577.36,521.06,747,999,60,595,938,4982.48,False,0.0,True,True
6203487f,Pepsi Can,Beverages,500,166.26,152.81,712,22,118,55,513,5015.52,True,38.96,True,True
c6d8c61f,Domex Disinfectant,Home Cleaning,2000,801.49,727.64,84,999,4,26,48,1940.54,True,8.67,True,False
9ca20d7f,Tupperware Container,Plasticware & Storage,100,530.63,371.44,306,999,104,191,412,575.73,True,27.94,True,True
1ef8d1f2,Pigeon Feeding Bottle,Baby & Kids,1500,191.93,160.5,551,11,40,313,676,15463.37,False,0.0,True,False
7a8b0802,Fortune Biryani Rice,Staples & Dry Goods,50,703.78,578.29,415,23,72,30,368,754.69,False,0.0,True,True
d17130b4,Tupperware Container,Plasticware & Storage,50,259.39,242.77,534,999,76,101,617,428.8,False,0.0,True,True
ef2f719c,Sunfeast Dark Fantasy,Snacks & Packaged Foods,100,394.39,331.02,442,26,62,46,96,1008.06,True,35.24,True,True
2309fc18,Too Yumm Chips,Snacks & Packaged Foods,5000,815.13,742.46,756,25,38,641,1170,59362.07,False,0.0,True,True
23b146b5,Cello Plastic Tray,Plasticware & Storage,500,398.17,290.41,126,999,29,56,123,2191.02,True,6.32,True,False
1575abfb,Johnson's Baby Powder,Baby & Kids,5000,375.97,300.53,264,2,73,195,238,33525.87,True,21.57,False,True
dfd47aec,24 Mantra Organic Chana,Staples & Dry Goods,2000,157.63,125.04,237,28,27,136,215,6684.63,False,0.0,True,True
9069f16d,Fortune Biryani Rice,Staples & Dry Goods,500,61.32,56.49,345,5,23,30,295,3340.09,False,0.0,True,True
2a725b4c,Dettol Surface Wipes,Home Cleaning,100,436.0,342.87,781,999,102,526,1208,1415.66,True,24.14,True,False
67af62c9,Patanjali Sugar,Staples & Dry Goods,1500,41.23,27.72,258,29,45,88,186,12751.02,False,0.0,True,False
34d0c32b,Pril Liquid,Home Cleaning,1500,161.73,115.46,118,999,89,42,158,6012.69,True,10.3,True,True
f33083cd,Organic Tattva Besan,Staples & Dry Goods,100,746.45,648.5,109,11,96,17,32,365.97,True,37.67,True,True
92322a18,Too Yumm Chips,Snacks & Packaged Foods,2000,549.21,390.62,195,12,5,153,303,4631.44,True,15.92,True,False
a71205ef,Parle-G Biscuits,Snacks & Packaged Foods,500,957.43,840.72,129,20,9,112,233,1607.71,True,9.47,True,False
23115b0d,Colgate Toothpaste,Personal Care,500,1038.37,763.67,564,999,116,444,530,6612.12,False,0.0,True,False
5dfcfb0d,Pigeon Feeding Bottle,Baby & Kids,2000,206.89,183.17,522,28,11,355,584,18306.76,True,36.49,True,False
132978d8,Nandini Lassi,Dairy & Eggs,2000,959.23,765.43,698,26,50,498,1033,54229.83,True,10.89,True,True
07740150,Aavin Butter,Dairy & Eggs,1500,217.34,157.43,19,23,39,0,10,1135.5,True,8.9,False,True
eb0987cc,Heritage Paneer,Dairy & Eggs,2000,892.11,764.0,78,20,15,51,124,3640.09,False,0.0,True,True
14deb17e,Bingo Chips,Snacks & Packaged Foods,100,896.04,668.94,569,22,17,279,611,1608.67,False,0.0,True,True
4d4afc9d,Johnson's Baby Powder,Baby & Kids,50,1048.62,787.52,237,10,5,40,213,285.25,False,0.0,True,True
10dacce1,Domex Disinfectant,Home Cleaning,50,897.13,828.23,44,999,25,31,39,38.63,False,0.0,True,False
47548c7a,Dynamix Milk,Dairy & Eggs,5000,1187.89,865.86,710,30,27,8,85,137131.47,False,0.0,True,False
56b06750,Rin Detergent Powder,Home Cleaning,200,155.2,109.51,772,999,25,9,591,2741.58,True,28.66,True,True
16b0ec42,Bingo Chips,Snacks & Packaged Foods,50,244.18,181.48,594,2,61,432,606,836.26,False,0.0,False,True
a34cb5a9,Aavin Butter,Dairy & Eggs,500,198.59,162.77,344,6,100,307,636,2711.04,False,0.0,True,False
c534008a,Tide Detergent,Home Cleaning,500,566.34,457.17,595,999,7,111,353,8102.07,False,0.0,True,False
95548173,Nandini Lassi,Dairy & Eggs,5000,530.71,429.56,374,20,7,84,325,26254.45,False,0.0,True,True
87dbf5e5,Daawat Brown Rice,Staples & Dry Goods,200,428.53,407.46,502,14,119,341,691,2517.37,True,31.76,True,True
74ebff8b,Sunfeast Dark Fantasy,Snacks & Packaged Foods,1000,389.78,379.48,517,30,12,248,295,13460.08,False,0.0,True,True
94913ef7,Unibic Cookies,Snacks & Packaged Foods,500,10.04,6.75,736,20,3,576,646,10192.37,False,0.0,True,True
30e0ad75,Himalaya Face Wash,Personal Care,100,398.63,387.16,336,999,75,290,516,465.08,False,0.0,True,False
afe972ed,Natureland Organic Poha,Staples & Dry Goods,50,394.71,353.02,237,1,22,235,393,326.73,False,0.0,False,False
d1b502a3,Dettol Soap,Personal Care,500,910.45,635.81,165,999,75,138,227,1078.09,False,0.0,True,False
dba95030,24 Mantra Organic Chana,Staples & Dry Goods,500,329.33,249.98,506,6,4,346,530,7995.58,True,18.38,True,True
543b0a0c,Aashirvaad Atta,Staples & Dry Goods,500,410.16,384.13,711,14,107,185,872,7640.94,False,0.0,True,True
ae6d6630,Mother Sparsh Wipes,Baby & Kids,2000,1172.19,1050.66,552,26,116,129,483,34358.17,False,0.0,True,True
138a045c,Pril Liquid,Home Cleaning,100,584.5,566.7,615,999,111,157,373,1860.2,True,38.59,True,False
f63776f2,Sunfeast Dark Fantasy,Snacks & Packaged Foods,500,791.57,761.47,228,9,85,69,122,4441.81,True,16.07,True,True
e8b13ea6,Mother Sparsh Wipes,Baby & Kids,2000,1117.98,913.62,32,26,54,11,16,1960.41,False,0.0,True,False
ebe1f9bf,Lizol Surface Cleaner,Home Cleaning,5000,870.47,619.22,277,999,72,122,129,41446.05,False,0.0,True,False
045b2fa4,Johnson's Baby Powder,Baby & Kids,1500,669.26,638.28,429,6,98,328,688,6718.61,True,9.29,True,False
3889ba4c,Nandini Lassi,Dairy & Eggs,500,147.32,139.27,393,10,82,257,374,5903.87,True,17.5,True,True
124816c0,Fortune Biryani Rice,Staples & Dry Goods,1000,1015.61,708.64,373,29,51,185,532,12310.66,False,0.0,True,True
dec1b83a,Rin Detergent Powder,Home Cleaning,50,817.76,567.26,54,999,20,51,59,32.32,True,13.34,True,False
e3aa1d9e,Organic Tattva Besan,Staples & Dry Goods,2000,1166.32,1037.33,617,20,59,464,784,21604.2,True,32.76,True,False
7535b35a,Heritage Paneer,Dairy & Eggs,2000,1070.72,886.74,206,4,73,22,78,4241.34,True,14.37,False,False
22f6a198,Cello Plastic Tray,Plasticware & Storage,1500,439.14,290.51,694,999,12,173,295,36740.53,False,0.0,True,False
f7434342,Natureland Organic Poha,Staples & Dry Goods,50,1031.78,975.48,180,23,68,158,231,295.69,True,6.02,True,False
12184566,Aashirvaad Atta,Staples & Dry Goods,50,717.12,673.33,780,28,79,650,734,587.76,True,6.51,True,False
ff219de0,Organic Tattva Besan,Staples & Dry Goods,500,29.22,21.85,97,13,106,41,78,783.86,True,19.83,True,True
f8cbf854,Joy Home Jars,Plasticware & Storage,1500,215.02,151.63,799,999,49,232,979,19045.23,False,0.0,True,True
214fdec9,Vim Dishwash Bar,Home Cleaning,200,419.01,389.62,371,999,94,49,118,2383.07,True,37.47,True,True
58106a4d,Tata Sampann Moong Dal,Staples & Dry Goods,1000,644.21,462.99,386,18,108,185,540,14084.25,True,26.74,True,True
70492d9c,Rin Detergent Powder,Home Cleaning,50,536.36,483.65,406,999,6,301,666,703.29,True,6.46,True,False
777e0de5,Baby Dove Lotion,Baby & Kids,5000,360.71,327.94,605,9,44,18,141,73067.81,False,0.0,True,False
cb2cfc59,Dettol Surface Wipes,Home Cleaning,200,216.64,182.03,722,999,120,267,403,2911.22,True,11.89,True,True
cb0d0876,Rin Detergent Powder,Home Cleaning,200,804.93,554.94,314,999,38,235,287,1875.83,True,7.34,True,False
60556d29,Britannia Rusk,Snacks & Packaged Foods,100,553.5,394.69,415,28,47,254,468,1283.7,False,0.0,True,False
1d33c0e6,Dove Shampoo,Personal Care,100,272.02,244.54,661,999,13,88,476,2323.72,False,0.0,True,True
d31bab80,Nivea Deodorant,Personal Care,500,757.8,617.84,249,999,66,89,173,3871.42,False,0.0,True,False
ad09701c,24 Mantra Organic Chana,Staples & Dry Goods,2000,719.62,562.34,241,17,93,50,222,11359.08,False,0.0,True,False
ead0cc3d,Rajdhani Sooji,Staples & Dry Goods,2000,1135.46,852.44,63,12,86,12,63,3816.45,False,0.0,True,False
e5c5b7b0,Nestle Cerelac,Baby & Kids,2000,525.41,517.22,672,4,24,90,495,48115.92,False,0.0,True,True
458a4429,Heritage Paneer,Dairy & Eggs,2000,89.93,72.86,286,9,103,67,339,7018.85,True,35.06,True,False
53b44662,Tropicana Orange Juice,Beverages,50,1028.55,842.24,636,30,104,142,700,1086.99,True,20.38,True,True
e985e49c,Chicco Baby Shampoo,Baby & Kids,1000,1121.77,824.03,796,10,75,259,474,12818.68,True,13.23,True,False
20a94342,Daawat Brown Rice,Staples & Dry Goods,1500,702.74,623.11,774,27,4,236,249,33053.19,False,0.0,True,False
2ccfbb95,Cello Water Bottle,Plasticware & Storage,500,83.0,75.68,667,999,91,428,842,4982.47,False,0.0,True,False
ae3a18af,Fiama Shower Gel,Personal Care,50,113.82,101.54,580,999,96,342,437,807.3,False,0.0,True,False
a774c29a,Lizol Surface Cleaner,Home Cleaning,100,366.78,267.65,330,999,5,241,375,480.44,False,0.0,True,False
80ce8d9c,Heritage Paneer,Dairy & Eggs,1000,427.27,301.12,252,4,80,144,200,5408.75,False,0.0,False,True
b7b91aa3,Kurkure Chilli Chatka,Snacks & Packaged Foods,500,972.38,672.98,162,25,102,51,87,3014.9,False,0.0,True,False
82e842c7,Pril Liquid,Home Cleaning,1500,167.48,132.34,108,999,77,7,68,4875.34,False,0.0,True,False
d1f43882,Sunfeast Dark Fantasy,Snacks & Packaged Foods,1500,430.02,418.84,714,27,56,464,1122,25665.19,True,7.05,True,False
d60cb2dd,Patanjali Sugar,Staples & Dry Goods,1000,803.18,532.32,195,7,107,85,214,7695.17,True,33.23,True,False
5a850ddb,Kurkure Chilli Chatka,Snacks & Packaged Foods,1500,701.39,486.12,447,13,42,103,122,10850.57,False,0.0,True,False
88989335,Aavin Butter,Dairy & Eggs,50,874.6,757.08,532,4,22,527,1016,355.31,True,37.94,True,False
e2d48e66,Rin Detergent Powder,Home Cleaning,1500,1149.51,832.49,791,999,5,113,582,28445.66,False,0.0,True,False
a813ddb1,Milky Mist Cream,Dairy & Eggs,2000,66.22,53.07,451,11,90,213,566,24414.43,False,0.0,True,True
d783d55f,Nilkamal Drawer,Plasticware & Storage,2000,92.99,69.5,632,999,98,145,454,30656.17,True,16.97,True,True
8013de4d,Tata Sampann Moong Dal,Staples & Dry Goods,1000,256.49,195.0,307,1,104,123,201,10684.68,False,0.0,False,False
5353d3b1,Frooti Mango Drink,Beverages,2000,1078.28,867.55,358,6,57,323,668,9014.26,False,0.0,True,True
65a99138,Aavin Butter,Dairy & Eggs,500,824.33,802.86,731,11,41,691,1416,11197.14,True,23.19,True,True
eea41d97,Pigeon Feeding Bottle,Baby & Kids,50,523.15,399.29,675,19,97,306,772,529.06,True,5.13,True,False
92cb576e,Aashirvaad Atta,Staples & Dry Goods,5000,26.27,21.91,500,1,49,258,595,28914.15,False,0.0,True,False
270d6960,Daawat Brown Rice,Staples & Dry Goods,1500,1179.74,849.78,311,28,12,160,287,11228.41,True,32.19,True,False
526766b0,Bisleri 1L,Beverages,100,600.25,591.86,197,27,33,50,180,369.37,False,0.0,True,True
747f2888,Lizol Surface Cleaner,Home Cleaning,5000,348.57,239.69,108,999,103,100,153,14158.89,False,0.0,True,False
33394ec1,Cello Water Bottle,Plasticware & Storage,500,581.21,494.62,295,999,112,244,356,1694.98,False,0.0,True,False
bc344ed5,Daawat Brown Rice,Staples & Dry Goods,1000,755.2,654.03,406,22,81,200,462,4920.72,False,0.0,True,False
a4171213,Coca-Cola 1.25L,Beverages,1000,98.64,65.37,36,15,66,18,19,1205.87,False,0.0,True,False
5acad198,Cello Water Bottle,Plasticware & Storage,1000,649.33,430.27,243,999,89,39,55,9216.04,True,32.02,True,True
09a99e4f,Himalaya Face Wash,Personal Care,5000,35.24,29.12,24,999,117,22,45,3900.44,True,28.91,True,False
6e68a0de,Tata Sampann Moong Dal,Staples & Dry Goods,100,156.47,119.34,205,21,56,49,49,676.08,False,0.0,True,True
727a7260,Vim Dishwash Bar,Home Cleaning,50,691.67,586.22,326,999,75,93,208,534.17,False,0.0,True,True
f5635e69,Johnson's Baby Powder,Baby & Kids,100,726.95,491.54,654,3,42,98,194,679.07,True,25.78,True,True
40adacf4,Nilkamal Drawer,Plasticware & Storage,100,472.4,359.86,663,999,39,214,643,2230.85,True,18.14,True,True
6349eada,Tata Sampann Moong Dal,Staples & Dry Goods,50,1117.6,1034.99,753,12,44,497,672,1437.22,True,36.09,True,True
e6cda1bf,Balaji Wafers,Snacks & Packaged Foods,1000,288.91,201.04,120,14,89,22,131,3770.87,True,10.93,True,False
763274d6,Parle-G Biscuits,Snacks & Packaged Foods,5000,143.0,142.22,9,22,10,7,10,1304.98,True,35.8,True,True
ea5b34da,Aashirvaad Atta,Staples & Dry Goods,100,92.69,87.4,170,5,30,95,113,231.28,True,17.16,False,False
d5d1bbf1,Sebamed Baby Soap,Baby & Kids,50,836.4,798.52,373,5,107,346,475,403.51,False,0.0,False,True
48204d8f,Daawat Brown Rice,Staples & Dry Goods,5000,287.59,269.17,679,4,38,288,636,54984.25,False,0.0,False,True
dda0c70f,Pampers Diapers,Baby & Kids,50,279.46,215.75,378,16,9,40,367,712.41,False,0.0,True,True
cf92dca1,Daawat Brown Rice,Staples & Dry Goods,200,508.37,411.58,474,28,35,396,619,3112.29,True,21.35,True,False
f4e133a3,Huggies Wipes,Baby & Kids,5000,267.46,174.39,44,22,69,4,34,2956.99,False,0.0,True,True
fa3fb0e6,Vim Dishwash Bar,Home Cleaning,100,291.84,199.13,524,999,87,324,608,1685.31,True,18.22,True,False
aa378d45,Sebamed Baby Soap,Baby & Kids,100,579.28,419.23,676,14,21,431,605,2376.74,False,0.0,True,True
9ad548e4,Sebamed Baby Soap,Baby & Kids,50,1046.58,837.85,387,6,99,215,499,742.07,True,30.76,True,False
ebc1dfe9,Tide Detergent,Home Cleaning,200,424.28,370.17,316,999,31,140,166,1368.18,True,16.05,True,True
7e1c1b57,Sebamed Baby Soap,Baby & Kids,1000,1013.82,847.66,108,30,46,32,82,3144.7,True,21.79,True,True
cdee1762,Chicco Baby Shampoo,Baby & Kids,1500,901.09,651.25,491,22,17,427,809,27617.97,False,0.0,True,False
c783547f,Pigeon Plastic Jug,Plasticware & Storage,5000,1192.4,900.31,391,999,96,296,349,36034.31,False,0.0,True,False
442e8984,Sunfeast Dark Fantasy,Snacks & Packaged Foods,500,1145.39,1004.22,695,11,73,241,463,12425.69,True,25.67,True,False
702470bb,Chicco Baby Shampoo,Baby & Kids,50,214.51,209.81,425,3,90,236,556,475.56,True,31.2,False,True
38492be9,Mee Mee Teether,Baby & Kids,2000,742.01,630.86,285,24,95,65,326,20333.15,True,5.25,True,False
3c290f15,Saffola Oats,Staples & Dry Goods,100,605.53,437.49,755,7,77,349,362,1605.62,True,13.4,True,True
a6692dc6,Amul Cheese Slices,Dairy & Eggs,1000,63.44,54.84,64,15,65,57,67,1351.14,True,39.13,True,True
d8cd49dc,Mee Mee Teether,Baby & Kids,50,1028.65,954.2,368,4,55,279,313,604.72,False,0.0,False,True
58bd907a,Saffola Oats,Staples & Dry Goods,2000,1047.28,727.92,233,15,13,222,353,5321.21,True,22.65,True,False
8fd92276,Unibic Cookies,Snacks & Packaged Foods,5000,421.16,303.52,773,17,104,180,907,93012.19,False,0.0,True,True
abe110fe,Pigeon Feeding Bottle,Baby & Kids,1500,1054.3,980.49,404,22,97,201,514,18496.69,False,0.0,True,False
7293f661,Mee Mee Teether,Baby & Kids,500,118.36,111.14,36,10,74,5,10,345.8,True,35.86,True,True
81854d3f,Dettol Soap,Personal Care,50,213.34,160.27,111,999,29,91,130,177.47,True,16.38,True,False
64a750de,24 Mantra Organic Chana,Staples & Dry Goods,1500,36.73,25.35,585,18,52,309,804,18783.79,False,0.0,True,False
d18f61c6,Sensodyne Toothpaste,Personal Care,500,1180.23,1146.66,188,999,104,153,170,3368.49,False,0.0,True,True
a73de821,Real Mixed Fruit,Beverages,500,188.84,152.82,63,1,73,7,65,1196.52,False,0.0,True,False
7305ce27,Mother Dairy Curd,Dairy & Eggs,100,362.94,284.66,731,4,6,430,969,1235.49,False,0.0,False,False
941c6c9e,Nivea Deodorant,Personal Care,100,1019.46,918.37,180,999,72,160,262,466.98,False,0.0,True,True
b36c088e,Fiama Shower Gel,Personal Care,1500,715.14,566.67,474,999,61,432,763,8726.26,False,0.0,True,False
2fc9bfdb,Patanjali Sugar,Staples & Dry Goods,5000,189.62,138.42,387,23,99,337,519,24267.24,False,0.0,True,False
477d4508,NestFresh Eggs,Dairy & Eggs,50,1030.47,769.86,221,14,90,88,199,325.25,True,18.31,True,True
f4ee681f,Dettol Surface Wipes,Home Cleaning,1500,743.31,669.89,388,999,38,201,572,16390.06,False,0.0,True,False
